GEOM_X;GEOM_Y;TERYT_KOD;ULICA_NR
7429506,434;5548572,175;24772;woŸniców_5
7429491,235;5548580,515;24772;woŸniców_3
7429540,581;5548561,835;24772;woŸniców_9
7429779,195;5548415,38;24772;woŸniców_21
7429803,569;5548388,825;24772;woŸniców_23
7429728,113;5548437,09;24772;woŸniców_19
7430097,584;5547729,603;20569;so³tysowska_39
7430069,334;5547739,322;20569;so³tysowska_28
7430047,631;5547774,156;20569;so³tysowska_26
7430013,355;5547859,841;20569;so³tysowska_24
7429957,53;5547994,33;20569;so³tysowska_35
7429931,782;5547980,063;20569;so³tysowska_20
7428611,67;5547163,419;20138;skrêcona_14
7428866,53;5548092,985;7912;kamionka_11a
7428913,217;5548095,155;7912;kamionka_9
7428963,383;5548061,27;7912;kamionka_6
7428913,388;5548075,72;7912;kamionka_8
7428871,222;5548073,51;7912;kamionka_10
7429013,143;5548080,225;7912;kamionka_4
7429056,497;5548081,895;7912;kamionka_2
7429043,903;5548098,725;7912;kamionka_3
7429000,992;5548096,56;7912;kamionka_5
7428956,417;5548097,315;7912;kamionka_7
7429088,445;5548100,715;7912;kamionka_1
7429864,2;5548041,095;20569;so³tysowska_18
7429779,2;5547588,765;13708;na za³êczu_8
7429901,754;5547631,691;13708;na za³êczu_6
7429433,667;5548041,695;20569;so³tysowska_21
7429267,9;5548175,906;20569;so³tysowska_5
7429350,899;5548048,357;20569;so³tysowska_15
7429412,356;5548093,89;20569;so³tysowska_13
7429298,766;5548123,01;20569;so³tysowska_11
7429258,796;5548164,033;20569;so³tysowska_7
7428745,551;5547845,642;2614;centralna_69
7428731,993;5547702,815;2614;centralna_85
7428758,32;5547717,415;2614;centralna_87
7428741,243;5547741,344;2614;centralna_83
7428811,082;5547728,905;2614;centralna_91
7428808,554;5547795,135;2614;centralna_75
7428809,78;5547783,32;2614;centralna_77
7428810,789;5547765,225;2614;centralna_79
7428808,613;5547849,865;2614;centralna_65
7428791,554;5547913,35;2614;centralna_57
7428791,142;5548333,045;16939;pokoju_71
7428791,142;5548333,045;16939;pokoju_71
7429343,965;5548409,146;2614;centralna_43a
7429411,3;5548424,624;2614;centralna_41a
7429674,218;5548539,425;24772;woŸniców_17
7429681,178;5548538,635;24772;woŸniców_17a
7429193,71;5548119,948;2614;centralna_51a
7428841,53;5548083,073;7912;kamionka_11
7428810,843;5547870,42;2614;centralna_63
7429279,39;5548147,463;20569;so³tysowska_9
7429417,87;5548011,44;20569;so³tysowska_10
7429413,245;5548009,63;20569;so³tysowska_10b
7430032,004;5547865,737;20569;so³tysowska_37a
7429943,415;5547600,92;13708;na za³êczu_4a
7428836,894;5548320,152;13621;na ³¹kach_20
7428804,497;5548304,945;13621;na ³¹kach_22
7428824,539;5549001,91;4051;dolnom³yñska_12
7429043,704;5549126,2;7120;jana paw³a ii_146
7429043,704;5549126,2;7120;jana paw³a ii_146
7428893,043;5549008,74;4051;dolnom³yñska_15
7428914,034;5549004,305;4051;dolnom³yñska_13
7428881,302;5548994,81;4051;dolnom³yñska_10
7428971,985;5549034,616;21324;strumyk_1
7429042,683;5548999,62;4051;dolnom³yñska_3
7428990,394;5548990,288;4051;dolnom³yñska_7
7429010,563;5548982,349;4051;dolnom³yñska_5
7428982,819;5549129,28;7120;jana paw³a ii_132
7428982,819;5549129,28;7120;jana paw³a ii_132
7428963,84;5549005,007;21324;strumyk_5
7429052,401;5548991,661;4051;dolnom³yñska_1
7429007,517;5548964,634;4051;dolnom³yñska_6
7429146,869;5548975,83;13996;narciarska_2e
7429123,11;5548952,491;13996;narciarska_2b
7429102,586;5548943,789;13996;narciarska_2c
7429099,194;5548949,746;13996;narciarska_2d
7429423,937;5549071,175;7120;jana paw³a ii_176
7429423,937;5549071,175;7120;jana paw³a ii_176
7429442,679;5549066,735;7120;jana paw³a ii_178
7429442,679;5549066,735;7120;jana paw³a ii_178
7429284,779;5549077,891;28291;wê¿yka_2
7429270,495;5549088,59;7120;jana paw³a ii_168
7429270,495;5549088,59;7120;jana paw³a ii_168
7429256,635;5549097,445;7120;jana paw³a ii_166
7429256,635;5549097,445;7120;jana paw³a ii_166
7429303,104;5549088,291;7120;jana paw³a ii_170
7429303,104;5549088,291;7120;jana paw³a ii_170
7429317,339;5549078,311;28291;wê¿yka_1
7429344,405;5549083,99;7120;jana paw³a ii_172
7429344,405;5549083,99;7120;jana paw³a ii_172
7429342,441;5549063,709;28291;wê¿yka_3
7429349,64;5549058,785;28291;wê¿yka_5
7429360,87;5549051,245;28291;wê¿yka_7
7429379,51;5549039,275;28291;wê¿yka_9
7429387,251;5549077,09;7120;jana paw³a ii_174
7429387,251;5549077,09;7120;jana paw³a ii_174
7429149,685;5548944,095;13996;narciarska_2
7429141,666;5548939,48;13996;narciarska_2a
7429456,412;5548939,851;28291;wê¿yka_10
7429388,147;5548975,198;28291;wê¿yka_8a
7429052,546;5548774,4;22586;tabaczna_6
7429059,68;5548772,875;22586;tabaczna_4
7429039,069;5548775,94;22586;tabaczna_6a
7429034,466;5548801,555;22586;tabaczna_7
7429040,642;5548800,196;22586;tabaczna_5
7429060,952;5548791,515;22586;tabaczna_3
7429055,653;5548896,67;16989;poleska_3
7429018,476;5548916,725;16989;poleska_7
7428945,34;5548906,505;16989;poleska_13
7429227,336;5548841,183;5300;ga³czyñskiego_19
7429233,474;5548825,897;5300;ga³czyñskiego_21
7429219,676;5548861,188;5300;ga³czyñskiego_17
7429212,71;5548879,566;5300;ga³czyñskiego_15
7429238,878;5548895,624;5300;ga³czyñskiego_6
7429256,762;5548901,911;5300;ga³czyñskiego_4b
7429272,63;5548907,66;5300;ga³czyñskiego_4a
7429245,977;5548871,874;5300;ga³czyñskiego_8
7429251,105;5548853,47;5300;ga³czyñskiego_10
7429267,726;5548840,325;14034;nastrojowa_2
7429280,717;5548819,151;14034;nastrojowa_1
7429304,979;5548829,174;14034;nastrojowa_3
7429325,403;5548837,074;14034;nastrojowa_5
7429346,058;5548844,194;14034;nastrojowa_7
7429164,886;5548768,255;13996;narciarska_22
7429151,428;5548783,905;13996;narciarska_24
7429133,61;5548784,911;13996;narciarska_26
7429164,981;5548807,725;13996;narciarska_20
7429268,655;5548718,118;5300;ga³czyñskiego_33
7429262,675;5548741,71;5300;ga³czyñskiego_31
7429257,604;5548757,522;5300;ga³czyñskiego_29
7429251,411;5548773,368;5300;ga³czyñskiego_27
7429238,191;5548806,797;5300;ga³czyñskiego_23
7429243,944;5548793,002;5300;ga³czyñskiego_25
7429146,744;5548859,532;13996;narciarska_12
7429140,765;5548873,88;13996;narciarska_10
7429134,129;5548886,767;13996;narciarska_8
7429132,245;5548922,386;13996;narciarska_4a
7429124,752;5548915,992;13996;narciarska_4
7429104,26;5548879,214;13996;narciarska_17
7429077,36;5548881,615;16989;poleska_1
7429095,947;5548854,731;16989;poleska_2
7429120,38;5548845,232;13996;narciarska_16
7429118,886;5548814,494;13996;narciarska_23
7429115,235;5548798,154;13996;narciarska_25
7429077,368;5548769,084;22586;tabaczna_2
7429080,966;5548788,196;22586;tabaczna_1a
7429331,067;5548756,085;23196;tuwima_5
7429291,546;5548849,445;14034;nastrojowa_4
7429307,852;5548860,476;14034;nastrojowa_6
7429323,384;5548876,155;14034;nastrojowa_8
7429342,848;5548876,829;14034;nastrojowa_10
7429396,42;5548836,972;10568;kwiatów polskich_8
7429395,595;5548820,247;10568;kwiatów polskich_6
7429356,846;5548794,674;23196;tuwima_8
7429335,081;5548786,88;23196;tuwima_6
7429318,171;5548778,15;23196;tuwima_4
7429290,909;5548778,475;23196;tuwima_2
7429476,263;5550546,309;13619;na lotnisku_12
7429468,895;5550460,145;13619;na lotnisku_10
7429700,591;5550559,345;13619;na lotnisku_19a
7429806,974;5550422,973;13619;na lotnisku_4
7429343,176;5551044,531;7805;kalinowe_17
7429256,48;5550967,935;7805;kalinowe_18
7429439,53;5550906,862;7805;kalinowe_6
7429437,261;5551170,381;7805;kalinowe_24
7429009,122;5550808,912;21329;strusia_20
7429033,594;5550578,385;21329;strusia_13
7429258,917;5550709,806;21329;strusia_8
7430420,846;5550513,425;7033;jagielloñskie_33a
7430448,869;5550671,799;26197;z³otej jesieni_15
7430451,146;5550871,437;26197;z³otej jesieni_41a
7430444,479;5550781,18;26197;z³otej jesieni_14
7430288,696;5551060,135;26197;z³otej jesieni_4
7430335,31;5550981,395;26197;z³otej jesieni_12
7430304,473;5550968,594;26197;z³otej jesieni_10
7430260,123;5551018,474;26197;z³otej jesieni_5
7430282,816;5550926,175;26197;z³otej jesieni_9
7430235,823;5550961,176;26197;z³otej jesieni_6
7430260,031;5550892,894;26197;z³otej jesieni_8
7430214,715;5550907,991;26197;z³otej jesieni_7
7430193,86;5550019,746;17804;przy arce_3
7431580,276;5549955,195;20686;sportowe_17
7431606,662;5549941,202;20686;sportowe_18
7431691,713;5549870,303;20686;sportowe_9
7431595,558;5549829,196;20686;sportowe_24
7431597,528;5549786,506;26088;zielone_8
7431553,074;5549777,658;26088;zielone_7
7431673,02;5549775,53;20686;sportowe_23
7431721,668;5549743,203;20686;sportowe_22
7431524,958;5549814,701;26088;zielone_6
7431475,621;5550061,175;2428;bulwarowa_2
7431811,416;5549700,324;21971;szkolne_19
7431842,165;5549584,44;21971;szkolne_25a
7431820,186;5549734,849;21971;szkolne_18
7431929,38;5549473,31;21971;szkolne_26
7431907,408;5549426,919;21971;szkolne_28
7431935,006;5549452,185;21971;szkolne_29
7431970,008;5549429,041;21971;szkolne_28a
7431978,755;5549357,115;21971;szkolne_33
7431911,718;5549388,244;21971;szkolne_30
7431917,105;5549343,831;21971;szkolne_32
7431944,562;5549312,894;21971;szkolne_34
7431865,49;5549330,065;21971;szkolne_31
7432067,926;5549357,448;21971;szkolne_37
7431830,246;5549422,725;21971;szkolne_27
7431975,395;5549276,775;21971;szkolne_36
7431901,274;5549252,76;21971;szkolne_35
7431823,963;5549215,749;21971;szkolne_1
7431280,516;5549000,9;2620;centrum b_10
7431145,692;5548963,909;2620;centrum b_1
7431288,648;5549425,635;20256;s³oneczne_1a
7431792,259;5549587,61;21971;szkolne_21a
7431829,189;5549657,959;21971;szkolne_21
7431497,721;5549729,01;26088;zielone_28
7431561,845;5549686,316;26088;zielone_18a
7431583,614;5549897,041;20686;sportowe_25a
7431319,775;5549106,335;2620;centrum b_6
7431560,715;5549755,775;26088;zielone_7a
7431377,482;5549956,616;20686;sportowe_28
7430767,686;5550944,244;12024;makuszyñskiego_21
7430510,4;5550752,519;4916;fatimska_104
7430500,29;5550776,39;4916;fatimska_122
7430808,795;5550540,426;7722;kaczeñcowa_2
7430760,477;5550519,435;3018;cienista_82
7430767,562;5550517,61;3018;cienista_80
7430807,078;5550508,925;3018;cienista_68
7430825,92;5550502,125;3018;cienista_66
7430833,055;5550500,335;3018;cienista_64
7430556,135;5550554,853;4916;fatimska_20
7430652,145;5550619,775;4916;fatimska_38
7430652,727;5550478,766;3018;cienista_88
7430725,34;5550499,143;7722;kaczeñcowa_1
7430525,31;5550586,053;4916;fatimska_21
7430533,581;5550628,846;4916;fatimska_68
7430877,625;5550665,584;7722;kaczeñcowa_10
7430879,966;5550624,333;7722;kaczeñcowa_8
7430777,709;5550637,7;7722;kaczeñcowa_9
7430957,675;5550511,065;3018;cienista_50
7430839,31;5550497,225;3018;cienista_62
7430845,932;5550495,761;3018;cienista_60
7430873,119;5550489,185;3018;cienista_54
7430891,115;5550475,935;3018;cienista_52
7430895,217;5550453,202;3018;cienista_46
7430895,592;5550414,694;3018;cienista_19
7430878,337;5550412,081;3018;cienista_21
7430831,5;5550445,665;3018;cienista_33
7430747,556;5550420,005;3018;cienista_53
7430768,433;5550320,04;4916;fatimska_12
7430728,746;5550323,119;4916;fatimska_14
7430687,465;5550331,055;4916;fatimska_16
7430663,21;5550437,235;3018;cienista_59
7430809,006;5550314,739;4916;fatimska_10
7430698,028;5550456,855;3018;cienista_57
7430730,901;5550452,855;3018;cienista_55
7430642,122;5550342,564;4916;fatimska_18
7430627,174;5550410,88;3018;cienista_61
7430968,414;5550387,92;3018;cienista_9
7430987,4;5550445,71;3018;cienista_32
7430799,609;5550398,07;3018;cienista_41
7430861,585;5550281,385;4916;fatimska_11
7429277,3;5548795,575;5300;ga³czyñskiego_12
7429314,356;5548753,81;23196;tuwima_3
7429371,893;5548756,805;23196;tuwima_9
7429387,014;5548756,215;23196;tuwima_11
7429463,327;5548704,135;23196;tuwima_23
7429288,024;5548915,255;5300;ga³czyñskiego_2
7429306,673;5548923,274;5300;ga³czyñskiego_2b
7429331,446;5548925,535;5300;ga³czyñskiego_2d
7429354,922;5548923,79;5300;ga³czyñskiego_2f
7429385,76;5548912,156;10568;kwiatów polskich_24
7429385,79;5548904,162;10568;kwiatów polskich_22
7429385,93;5548896,296;10568;kwiatów polskich_20
7429386,005;5548889,053;10568;kwiatów polskich_18
7429394,445;5548880,048;10568;kwiatów polskich_16
7429394,075;5548873,139;10568;kwiatów polskich_14
7429393,745;5548865,164;10568;kwiatów polskich_12
7429393,55;5548858,188;10568;kwiatów polskich_10
7429427,87;5548860,231;10568;kwiatów polskich_15
7429422,09;5548841,886;10568;kwiatów polskich_13
7429452,316;5548821,37;10568;kwiatów polskich_11
7429455,139;5548796,42;10568;kwiatów polskich_7a
7429423,674;5548805,43;10568;kwiatów polskich_7
7429438,156;5548774,01;23196;tuwima_12
7429454,02;5548769,83;23196;tuwima_14
7429420,119;5548774,1;23196;tuwima_10
7429405,303;5548747,59;23196;tuwima_13
7429419,275;5548746,14;23196;tuwima_15
7429435,603;5548744,42;23196;tuwima_17
7429450,542;5548743,19;23196;tuwima_19
7429413,742;5548907,06;10568;kwiatów polskich_21
7429442,158;5548903,131;10568;kwiatów polskich_19
7429440,705;5548878,821;10568;kwiatów polskich_17
7429474,856;5548742,145;23196;tuwima_21
7429478,585;5548906,52;28291;wê¿yka_12
7429701,325;5548911,915;22339;œliwkowa_32
7429541,961;5548912,455;28291;wê¿yka_15
7429531,191;5548848,113;28291;wê¿yka_23
7429507,955;5548838,859;28291;wê¿yka_14
7429507,615;5548832,589;28291;wê¿yka_16
7429504,04;5548865,67;28291;wê¿yka_14b
7429472,83;5548862,005;28291;wê¿yka_14c
7429504,51;5548859,528;28291;wê¿yka_14a
7429475,285;5548884,075;10568;kwiatów polskich_17a
7429514,77;5548815,864;28291;wê¿yka_18
7429514,46;5548809,637;28291;wê¿yka_20
7429511,105;5548793,733;28291;wê¿yka_22
7429510,765;5548787,687;28291;wê¿yka_24
7429506,825;5548771,547;28291;wê¿yka_26
7429506,52;5548765,632;28291;wê¿yka_28
7429517,949;5548890,087;28291;wê¿yka_19
7429512,454;5548899,602;28291;wê¿yka_17
7429927,008;5548955,459;7120;jana paw³a ii_192
7429927,008;5548955,459;7120;jana paw³a ii_192
7429737,395;5548512,34;24772;woŸniców_26
7429748,625;5548537,033;24772;woŸniców_24
7429616,97;5548567,005;24772;woŸniców_14
7429551,671;5548586,105;24772;woŸniców_10
7429505,165;5548599,095;24772;woŸniców_6
7429491,581;5548609,309;24772;woŸniców_4
7429484,79;5548620,515;24772;woŸniców_2
7429479,94;5548661,426;24772;woŸniców_37
7429653,69;5548685,315;22339;œliwkowa_10
7429710,799;5548558,52;24772;woŸniców_22
7429234,369;5549088,005;7120;jana paw³a ii_164
7429234,369;5549088,005;7120;jana paw³a ii_164
7429492,67;5549059,17;7120;jana paw³a ii_180
7429492,67;5549059,17;7120;jana paw³a ii_180
7429519,497;5548961,28;28291;wê¿yka_13
7429606,415;5548953,457;16939;pokoju_90
7429606,415;5548953,457;16939;pokoju_90
7428956,552;5548912,235;16989;poleska_11b
7429293,418;5548643,479;5300;ga³czyñskiego_36
7429306,304;5548667,037;5300;ga³czyñskiego_34
7429866,332;5548949,86;7120;jana paw³a ii_190a
7429866,332;5548949,86;7120;jana paw³a ii_190a
7429818,559;5548964,615;7120;jana paw³a ii_190
7429818,559;5548964,615;7120;jana paw³a ii_190
7429326,207;5549023,487;28291;wê¿yka_6
7429262,009;5549014,401;28291;wê¿yka_4
7429089,18;5549041,539;13996;narciarska_2f
7429117,89;5549042,457;13996;narciarska_2g
7429171,52;5549031,881;13996;narciarska_2h
7429758,103;5548854,905;7120;jana paw³a ii_188
7429758,103;5548854,905;7120;jana paw³a ii_188
7429149,181;5548912,294;13996;narciarska_6
7429155,909;5548914,913;13996;narciarska_6a
7429379,219;5548656,519;16939;pokoju_80
7429379,219;5548656,519;16939;pokoju_80
7429293,612;5548895,066;5300;ga³czyñskiego_2a
7429067,403;5548862,4;16989;poleska_4
7429061,054;5548839,46;16989;poleska_8
7429064,512;5548949,715;13996;narciarska_9
7429546,095;5548806,441;28980;zastawniaka_2
7429573,21;5548876,735;28980;zastawniaka_5
7429272,058;5548886,129;5300;ga³czyñskiego_8a
7429761,663;5548952,295;7120;jana paw³a ii_186
7429761,663;5548952,295;7120;jana paw³a ii_186
7429572,268;5548961,91;28291;wê¿yka_15a
7429490,054;5548943,775;28291;wê¿yka_11a
7429527,9;5548873,698;28291;wê¿yka_21
7428961,168;5549143,509;7120;jana paw³a ii_128
7428961,168;5549143,509;7120;jana paw³a ii_128
7429223,943;5549090,255;7120;jana paw³a ii_162
7429223,943;5549090,255;7120;jana paw³a ii_162
7428589,576;5550176,29;4560;dywizjonu 303_11
7428981,095;5550386,725;4560;dywizjonu 303_26
7428596,224;5550372,1;4560;dywizjonu 303_18
7428577,078;5550310,17;4560;dywizjonu 303_17
7428567,369;5550223,11;4560;dywizjonu 303_10
7428517,067;5550213,43;4560;dywizjonu 303_9
7428486,482;5550171,39;4560;dywizjonu 303_8
7428448,246;5550121,5;4560;dywizjonu 303_7
7428498,098;5550104,715;4560;dywizjonu 303_6
7428707,05;5550042,324;4560;dywizjonu 303_2
7428877,283;5549718,144;18116;2 pu³ku lotniczego_23
7428944,767;5549651,344;18116;2 pu³ku lotniczego_22
7428580,811;5549542,005;37467;stella-sawickiego_41
7428837,387;5549646,171;18116;2 pu³ku lotniczego_24
7428752,191;5549617,596;18116;2 pu³ku lotniczego_26
7428951,678;5549551,916;18116;2 pu³ku lotniczego_18
7428940,736;5549596,67;18116;2 pu³ku lotniczego_19
7428864,644;5549488,485;18116;2 pu³ku lotniczego_16
7428828,942;5549439,609;18116;2 pu³ku lotniczego_15
7428967,499;5549622,525;18116;2 pu³ku lotniczego_20
7429031,672;5549526,111;18116;2 pu³ku lotniczego_7
7429081,184;5549572,7;18116;2 pu³ku lotniczego_6
7429104,998;5549518,239;18116;2 pu³ku lotniczego_8
7429040,975;5549662,72;18116;2 pu³ku lotniczego_21
7429181,305;5549454,26;18116;2 pu³ku lotniczego_10
7429192,668;5549564,711;18116;2 pu³ku lotniczego_5
7429218,542;5549501,084;18116;2 pu³ku lotniczego_9
7429235,633;5549601,009;18116;2 pu³ku lotniczego_3
7429204,078;5549718,684;18116;2 pu³ku lotniczego_1
7429350,961;5549824,71;4560;dywizjonu 303_62a
7429384,531;5549851,829;4560;dywizjonu 303_58
7429268,584;5550129,545;4560;dywizjonu 303_41
7428728,144;5549326,145;18116;2 pu³ku lotniczego_41
7428781,319;5549315,81;18116;2 pu³ku lotniczego_42
7428867,383;5549248,871;18116;2 pu³ku lotniczego_44
7428931,06;5549293,02;18116;2 pu³ku lotniczego_45
7429851,764;5549297,92;1290;bieñczycka_9
7429878,248;5549323,165;1290;bieñczycka_11
7429949,236;5549374,025;1290;bieñczycka_15
7430006,542;5549594,301;1290;bieñczycka_17
7430242,917;5549783,245;14200;niepodleg³oœci_11
7428641,378;5550412,98;4560;dywizjonu 303_19
7428935,747;5550433,034;4560;dywizjonu 303_23
7429622,34;5549921,139;180;albertyñskie_31
7429660,66;5549900,673;180;albertyñskie_33
7429698,674;5549880,517;180;albertyñskie_34
7429735,835;5549861,044;180;albertyñskie_35
7429639,174;5549811,82;180;albertyñskie_37
7429650,744;5549765,3;180;albertyñskie_38
7429610,401;5549977,836;180;albertyñskie_30
